DateTime_UTC,WaterPres_kPa,AirPres_kPa,WaterTemp_C,water_density_kgm3,stage_m,NHC_discharge_m3s
2023-09-03T16:30:00Z,109.602,100.412,20.8,998.065262762047,1.1471226799999996,1.9024231986270639
2023-09-03T16:45:00Z,109.594,100.413,20.84,998.0566693404468,1.1462049319999996,1.894687561839988
2023-09-03T17:00:00Z,109.584,100.387,20.84,998.0566693404468,1.1478364840000002,1.9084573338156614
2023-09-03T17:15:00Z,109.562,100.361,20.88,998.0480593781109,1.1482443719999993,1.9119123100011726
2023-09-03T17:30:00Z,109.573,100.353,20.88,998.0480593781109,1.15018184,1.9283921542165512
2023-09-03T17:45:00Z,109.53,100.337,20.9,998.0437481984859,1.1474285959999997,1.9050073764149538
2023-09-03T18:00:00Z,109.533,100.327,20.92,998.0394328888561,1.1487542320000004,1.9162380963003318
2023-09-03T18:15:00Z,109.522,100.313,20.94,998.0351134509449,1.1490601480000002,1.918837340788024
2023-09-03T18:30:00Z,109.49,100.284,20.96,998.0307898864738,1.1487542319999988,1.9162380963003185
2023-09-03T18:45:00Z,109.469,100.268,20.96,998.0307898864738,1.1482443719999993,1.9119123100011726
2023-09-03T19:00:00Z,109.447,100.253,20.96,998.0307898864738,1.1475305680000003,1.9058693955554689
2023-09-03T19:15:00Z,109.415,100.233,20.98,998.0264621971631,1.1463069040000002,1.8955458267010568
2023-09-03T19:30:00Z,109.415,100.22,20.98,998.0264621971631,1.1476325400000007,1.9067317281116971
2023-09-03T19:45:00Z,109.383,100.2,21,998.0221303847314,1.1464088759999993,1.8964044039460046
2023-09-03T20:00:00Z,109.361,100.165,21,998.0221303847314,1.1477345119999998,1.9075943741697188
2023-09-03T20:15:00Z,109.35,100.161,21,998.0221303847314,1.1470207079999992,1.9015624322888398
2023-09-03T20:30:00Z,109.343,100.149,21.02,998.0177944508955,1.1475305680000003,1.9058693955554689
2023-09-03T20:45:00Z,109.343,100.148,21.02,998.0177944508955,1.1476325400000007,1.9067317281116971
2023-09-03T21:00:00Z,109.321,100.142,21.02,998.0177944508955,1.1460009880000002,1.8929719689260311
2023-09-03T21:15:00Z,109.321,100.114,21.02,998.0177944508955,1.1488562039999992,1.9171041965646642
2023-09-03T21:30:00Z,109.31,100.134,21.04,998.013454397371,1.145695072,1.8904009202877619
2023-09-03T21:45:00Z,109.3,100.119,21.06,998.0091102258718,1.1462049319999996,1.894687561839988
2023-09-03T22:00:00Z,109.278,100.11,21.06,998.0091102258718,1.1448792960000007,1.8835585065260894
2023-09-03T22:15:00Z,109.278,100.092,21.08,998.0047619381104,1.1467147920000007,1.8989820108432884
2023-09-03T22:30:00Z,109.278,100.093,21.08,998.0047619381104,1.14661282,1.8981224959312035
2023-09-03T22:45:00Z,109.278,100.098,21.08,998.0047619381104,1.1461029600000006,1.8938296092769427
2023-09-03T23:00:00Z,109.246,100.109,21.1,998.0004095357975,1.141718164,1.8572318669308028
2023-09-03T23:15:00Z,109.257,100.114,21.1,998.0004095357975,1.142329996,1.8623041265338942
2023-09-03T23:30:00Z,109.267,100.109,21.1,998.0004095357975,1.143859576,1.8750334906644255
2023-09-03T23:45:00Z,109.271,100.114,21.12,997.9960530206425,1.1437576039999997,1.8741826972890596
2023-09-04T00:00:00Z,109.271,100.122,21.1,998.0004095357975,1.142941828,1.8673875118068544
2023-09-04T00:15:00Z,109.303,100.157,21.12,997.9960530206425,1.142635912,1.8648444273103677
2023-09-04T00:30:00Z,109.303,100.156,21.14,997.9916923943533,1.142737883999999,1.8656918127265392
2023-09-04T00:45:00Z,109.303,100.164,21.14,997.9916923943533,1.1419221079999995,1.8589213850829769
2023-09-04T01:00:00Z,109.314,100.173,21.2,997.9785858657352,1.142126051999999,1.8606121380567502
2023-09-04T01:15:00Z,109.303,100.162,21.18,997.9829588151956,1.142126051999999,1.8606121380567502
2023-09-04T01:30:00Z,109.295,100.165,21.22,997.9742088119563,1.1410043599999995,1.851328267781347
2023-09-04T01:45:00Z,109.306,100.173,21.22,997.9742088119563,1.1413102759999996,1.8538565323654772
2023-09-04T02:00:00Z,109.317,100.192,21.22,997.9742088119563,1.1404945,1.8471206511248934
2023-09-04T02:15:00Z,109.317,100.175,21.24,997.9698276555592,1.1422280239999996,1.8614579778147835
2023-09-04T02:30:00Z,109.306,100.168,21.24,997.9698276555592,1.141820135999999,1.8580764716967844
2023-09-04T02:45:00Z,109.295,100.18,21.26,997.9654423982427,1.1394747799999994,1.8387284707540898
2023-09-04T03:00:00Z,109.285,100.173,21.26,997.9654423982427,1.1391688639999995,1.8362168004733441
2023-09-04T03:15:00Z,109.263,100.166,21.28,997.9610530417037,1.137639284000001,1.8236997687669378
2023-09-04T03:30:00Z,109.252,100.159,21.28,997.9610530417037,1.137231395999999,1.820373500785116
2023-09-04T03:45:00Z,109.245,100.155,21.3,997.9566595876379,1.1369254800000004,1.8178820005242196
2023-09-04T04:00:00Z,109.255,100.168,21.32,997.9522620377394,1.1366195639999987,1.815393241208631
2023-09-04T04:15:00Z,109.212,100.174,21.32,997.9522620377394,1.1316229359999996,1.7751295346459743
2023-09-04T04:30:00Z,109.18,100.17,21.36,997.943454657213,1.1287677200000006,1.7524459305397022
2023-09-04T04:45:00Z,109.159,100.157,21.36,997.943454657213,1.127951944000001,1.7460078705600361
2023-09-04T05:00:00Z,109.169,100.14,21.36,997.943454657213,1.1307051879999996,1.7678127987721337
2023-09-04T05:15:00Z,109.169,100.146,21.36,997.943454657213,1.1300933559999995,1.7629484529146535
2023-09-04T05:30:00Z,109.14,100.133,21.38,997.9390448299658,1.1284618040000005,1.7500294264891725
2023-09-04T05:45:00Z,109.13,100.129,21.42,997.9302129099436,1.127849971999999,1.745204451249679
2023-09-04T06:00:00Z,109.14,100.116,21.48,997.916934391366,1.130195328,1.7637584294168631
2023-09-04T06:15:00Z,109.13,100.103,21.48,997.916934391366,1.130501244,1.7661901533275275
2023-09-04T06:30:00Z,109.111,100.112,21.48,997.916934391366,1.127646028000001,1.7435985038401518
2023-09-04T06:45:00Z,109.133,100.109,21.5,997.912500054958,1.130195328,1.7637584294168631
2023-09-04T07:00:00Z,109.122,100.105,21.5,997.912500054958,1.1294815239999996,1.758094868480048
2023-09-04T07:15:00Z,109.144,100.112,21.5,997.912500054958,1.131011104000001,1.7702490128642592
2023-09-04T07:30:00Z,109.133,100.118,21.5,997.912500054958,1.1292775800000001,1.7564793953178863
2023-09-04T07:45:00Z,109.133,100.114,21.52,997.9080616395751,1.129685467999999,1.7597115353559702
2023-09-04T08:00:00Z,109.133,100.111,21.52,997.9080616395751,1.129991383999999,1.7621387753408129
2023-09-04T08:15:00Z,109.133,100.101,21.52,997.9080616395751,1.1310111039999995,1.770249012864247
2023-09-04T08:30:00Z,109.122,100.117,21.54,997.9036191468948,1.1282578599999995,1.7484199119097563
2023-09-04T08:45:00Z,109.154,100.113,21.56,997.8991725785934,1.1319288519999997,1.7775738468477116
2023-09-04T09:00:00Z,109.147,100.119,21.6,997.8902672218233,1.1306032160000006,1.767001326377132
2023-09-04T09:15:00Z,109.154,100.116,21.56,997.8991725785934,1.1316229359999996,1.7751295346459743
2023-09-04T09:30:00Z,109.168,100.142,21.6,997.8902672218233,1.1303992720000011,1.765379279539906
2023-09-04T09:45:00Z,109.161,100.132,21.68,997.8724076744073,1.1307051879999996,1.7678127987721337
2023-09-04T10:00:00Z,109.175,100.132,21.74,997.858970336729,1.1321327959999992,1.7792048903339455
2023-09-04T10:15:00Z,109.201,100.142,21.68,997.8724076744073,1.1337643479999997,1.7922965807432794
2023-09-04T10:30:00Z,109.214,100.151,21.7,997.8679326235605,1.1341722360000002,1.7955815675209323
2023-09-04T10:45:00Z,109.204,100.151,21.7,997.8679326235605,1.1331525159999998,1.787378157094817
2023-09-04T11:00:00Z,109.225,100.181,21.7,997.8679326235605,1.1322347679999996,1.7800208629335725
2023-09-04T11:15:00Z,109.236,100.19,21.7,997.8679326235605,1.1324387120000006,1.7816537102642966
2023-09-04T11:30:00Z,109.268,100.223,21.72,997.8634535104468,1.1323367400000002,1.7808371362157882
2023-09-04T11:45:00Z,109.29,100.223,21.74,997.858970336729,1.1345801240000006,1.7988713907105316
2023-09-04T12:00:00Z,109.29,100.227,21.76,997.8544831040683,1.1341722360000002,1.7955815675209323
2023-09-04T12:15:00Z,109.268,100.234,21.78,997.8499918141243,1.1312150480000005,1.7718746538498138
2023-09-04T12:30:00Z,109.29,100.218,21.78,997.8499918141243,1.1350899840000002,1.802990479095226
2023-09-04T12:45:00Z,109.304,100.248,21.8,997.8454964685553,1.1334584319999996,1.789836011322469
2023-09-04T13:00:00Z,109.325,100.239,21.8,997.8454964685553,1.136517592,1.8145642634751629
2023-09-04T13:15:00Z,109.325,100.253,21.8,997.8454964685553,1.1350899840000002,1.802990479095226
2023-09-04T13:30:00Z,109.325,100.242,21.78,997.8499918141243,1.1362116759999998,1.8120791552086797
2023-09-04T13:45:00Z,109.336,100.254,21.8,997.8454964685553,1.1361097039999992,1.8112513938166996
